date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:10:56	112261/112261	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-2.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-2.png	(from https://new.axilthemes.com/demo/template/etrade/index-3.html)
13:11:00	501832/501832	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-7a848%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.ttf	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:00	74276/74276	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-3.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-3.png	(from https://new.axilthemes.com/demo/template/etrade/index-3.html)
13:11:00	154095/154095	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-6.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-6.png	(from https://new.axilthemes.com/demo/template/etrade/index-3.html)
13:11:00	70040/70040	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-5.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-5.png	(from https://new.axilthemes.com/demo/template/etrade/index-3.html)
13:11:01	87446/87446	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product//fashion/product-19.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-19.png	(from https://new.axilthemes.com/demo/template/etrade/index-3.html)
13:11:01	83936/83936	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-21.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-21.png	(from https://new.axilthemes.com/demo/template/etrade/index-3.html)
13:11:01	74750/74750	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-22.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-22.png	(from https://new.axilthemes.com/demo/template/etrade/index-3.html)
13:11:04	2264008/2264008	---M--	200	added ('OK')	image/svg+xml	etag:%2261fd2c82-228bc8%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.svg	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:04	429282/429282	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261fd2c82-68ce2%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.eot	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:04	92517/92517	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product//fashion/product-23.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-23.png	(from https://new.axilthemes.com/demo/template/etrade/index-3.html)
13:11:04	97500/97500	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-8.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-8.png	(from https://new.axilthemes.com/demo/template/etrade/index-3.html)
13:11:05	66394/66394	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-7.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-7.png	(from https://new.axilthemes.com/demo/template/etrade/index-3.html)
13:11:05	429282/429282	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261fd2c82-68ce2%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.eot?	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300d41d.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:05	136676/136676	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-11.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-11.png	(from https://new.axilthemes.com/demo/template/etrade/index-3.html)
13:11:05	63491/63491	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-12.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-12.png	(from https://new.axilthemes.com/demo/template/etrade/index-3.html)
13:11:07	164968/164968	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-28468%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.woff2	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.woff2	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:08	218228/218228	---M--	200	added ('OK')	application/font-woff	etag:%2261fd2c82-35474%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.woff	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:09	88801/88801	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-13.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/fashion/product-13.png	(from https://new.axilthemes.com/demo/template/etrade/index-3.html)
13:11:09	67975/67975	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/furniture/product-22.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/furniture/product-22.png	(from https://new.axilthemes.com/demo/template/etrade/index-5.html)
13:11:09	22049/22049	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/about/about-07.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/about/about-07.png	(from https://new.axilthemes.com/demo/template/etrade/index-5.html)
13:11:09	49223/49223	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/furniture/product-10.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/furniture/product-10.png	(from https://new.axilthemes.com/demo/template/etrade/index-5.html)
13:11:13	429000/429000	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-68bc8%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.ttf	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:13	48640/48640	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/furniture/product-11.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/furniture/product-11.png	(from https://new.axilthemes.com/demo/template/etrade/index-5.html)
13:11:13	113591/113591	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/furniture/product-12.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/furniture/product-12.png	(from https://new.axilthemes.com/demo/template/etrade/index-5.html)
13:11:13	187210/187210	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/furniture/product-14.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/furniture/product-14.png	(from https://new.axilthemes.com/demo/template/etrade/index-5.html)
13:11:14	141245/141245	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/furniture/product-15.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/furniture/product-15.png	(from https://new.axilthemes.com/demo/template/etrade/index-5.html)
13:11:14	114848/114848	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/product-9.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/product-9.png	(from https://new.axilthemes.com/demo/template/etrade/index-6.html)
13:11:14	106372/106372	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/product-15.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/product-15.png	(from https://new.axilthemes.com/demo/template/etrade/single-product.html)
13:11:16	2066646/2066646	---M--	200	added ('OK')	image/svg+xml	etag:%2261fd2c82-1f88d6%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.svg	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:17	118297/118297	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/product-big-08.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/product-big-08.png	(from https://new.axilthemes.com/demo/template/etrade/single-product-2.html)
13:11:17	127852/127852	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/product-big-07.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/product-big-07.png	(from https://new.axilthemes.com/demo/template/etrade/single-product-2.html)
13:11:17	397226/397226	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261fd2c82-60faa%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.eot	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:18	397226/397226	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261fd2c82-60faa%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.eot?	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400d41d.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:18	85377/85377	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/product-big-10.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/product-big-10.png	(from https://new.axilthemes.com/demo/template/etrade/single-product-4.html)
13:11:18	170229/170229	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/product-big-14.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/product-big-14.png	(from https://new.axilthemes.com/demo/template/etrade/single-product-4.html)
13:11:18	130284/130284	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/product-big-15.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/product-big-15.png	(from https://new.axilthemes.com/demo/template/etrade/single-product-4.html)
13:11:20	152180/152180	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-25274%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.woff2	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.woff2	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:21	201232/201232	---M--	200	added ('OK')	application/font-woff	etag:%2261fd2c82-31210%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.woff	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:21	2971/2971	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/product/product-thumb/thumb-10.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/product/product-thumb/thumb-10.png	(from https://new.axilthemes.com/demo/template/etrade/single-product-4.html)
13:11:21	106705/106705	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/about/about-01.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/about/about-01.png	(from https://new.axilthemes.com/demo/template/etrade/about-us.html)
13:11:21	69763/69763	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/team/team-01.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/team/team-01.png	(from https://new.axilthemes.com/demo/template/etrade/about-us.html)
13:11:23	396932/396932	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-60e84%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.ttf	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:23	111685/111685	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/about/about-03.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/about/about-03.png	(from https://new.axilthemes.com/demo/template/etrade/about-us.html)
13:11:23	139135/139135	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/about/about-02.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/about/about-02.png	(from https://new.axilthemes.com/demo/template/etrade/about-us.html)
13:11:24	65641/65641	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/blog/blog-02.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/blog/blog-02.png	(from https://new.axilthemes.com/demo/template/etrade/blog.html)
13:11:24	212058/212058	URF---	200	added ('OK%20(cached)')	image/png		https://new.axilthemes.com/demo/template/etrade/assets/images/blog/blog-03.png	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/blog/blog-03.png	(from https://new.axilthemes.com/demo/template/etrade/blog.html)
13:11:24	356406/356406	URF---	200	added ('OK%20(cached)')	image/jpeg		https://new.axilthemes.com/demo/template/etrade/assets/images/blog/blog-single.jpg	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/blog/blog-single.jpg	(from https://new.axilthemes.com/demo/template/etrade/blog-details.html)
13:11:27	338998/338998	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261fd2c82-52c36%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.eot	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:27	1856861/1856861	---M--	200	added ('OK')	image/svg+xml	etag:%2261fd2c82-1c555d%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.svg	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:27	330936/330936	URF---	200	added ('OK%20(cached)')	image/jpeg		https://new.axilthemes.com/demo/template/etrade/assets/images/blog/blog-single-2.jpg	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/blog/blog-single-2.jpg	(from https://new.axilthemes.com/demo/template/etrade/blog-gallery.html)
13:11:27	325871/325871	URF---	200	added ('OK%20(cached)')	image/jpeg		https://new.axilthemes.com/demo/template/etrade/assets/images/blog/blog-single-3.jpg	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/blog/blog-single-3.jpg	(from https://new.axilthemes.com/demo/template/etrade/blog-gallery.html)
13:11:28	338998/338998	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261fd2c82-52c36%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.eot?	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900d41d.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:28	312476/312476	URF---	200	added ('OK%20(cached)')	image/jpeg		https://new.axilthemes.com/demo/template/etrade/assets/images/blog/blog-single-5.jpg	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/blog/blog-single-5.jpg	(from https://new.axilthemes.com/demo/template/etrade/blog-video.html)
13:11:28	203028/203028	URF---	200	added ('OK%20(cached)')	image/jpeg		https://new.axilthemes.com/demo/template/etrade/assets/images/blog/blog-single-4.jpg	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/blog/blog-single-4.jpg	(from https://new.axilthemes.com/demo/template/etrade/blog-audio.html)
13:11:28	764176/764176	URF---	200	added ('OK%20(cached)')	audio/mpeg		https://new.axilthemes.com/demo/template/etrade/assets/images/axil_file_example.mp3	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/images/axil_file_example.mp3	(from https://new.axilthemes.com/demo/template/etrade/blog-audio.html)
13:11:29	123060/123060	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-1e0b4%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.woff2	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.woff2	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:30	129590/129590	URF---	200	added ('OK%20(cached)')	application/eot		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-brands-400.eot	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-brands-400.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:30	129590/129590	URF---	200	added ('OK%20(cached)')	application/eot		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-brands-400.eot?	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-brands-400d41d.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:30	87520/87520	URF---	200	added ('OK%20(cached)')	application/woff		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-brands-400.woff	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-brands-400.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:30	502130/502130	URF---	200	added ('OK%20(cached)')	application/eot		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.eot	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:31	502130/502130	URF---	200	added ('OK%20(cached)')	application/eot		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.eot?	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900d41d.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:31	234468/234468	URF---	200	added ('OK%20(cached)')	application/woff		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.woff	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:31	165712/165712	URF---	200	added ('OK%20(cached)')	application/woff2		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.woff2	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.woff2	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:33	164092/164092	---M--	200	added ('OK')	application/font-woff	etag:%2261fd2c82-280fc%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.woff	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:33	429282/429282	URF---	200	added ('OK%20(cached)')	application/eot		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.eot	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:33	429282/429282	URF---	200	added ('OK%20(cached)')	application/eot		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.eot?	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300d41d.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:33	501832/501832	URF---	200	added ('OK%20(cached)')	application/ttf		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.ttf	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-duotone-900.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:34	338716/338716	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-52b1c%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.ttf	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:34	164968/164968	URF---	200	added ('OK%20(cached)')	application/woff2		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.woff2	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.woff2	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:34	429000/429000	URF---	200	added ('OK%20(cached)')	application/ttf		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.ttf	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-light-300.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:34	397226/397226	URF---	200	added ('OK%20(cached)')	application/eot		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.eot	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:44	1514718/1514718	---M--	200	added ('OK')	image/svg+xml	etag:%2261fd2c82-171cde%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.svg	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:58	397226/397226	URF---	200	added ('OK%20(cached)')	application/eot		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.eot?	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400d41d.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:58	201232/201232	URF---	200	added ('OK%20(cached)')	application/woff		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.woff	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:59	396932/396932	URF---	200	added ('OK%20(cached)')	application/ttf		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.ttf	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:11:59	152180/152180	URF---	200	added ('OK%20(cached)')	application/woff2		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.woff2	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-regular-400.woff2	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:12:00	20120/20120	---M--	200	added ('OK')	application/octet-stream	etag:%2261fd2c82-4e98%22	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.ttf?407e24229cdad6f8c9e45e028e090cfd	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon2916.ttf	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/flaticon/flaticon.css)
13:12:00	338998/338998	URF---	200	added ('OK%20(cached)')	application/eot		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.eot	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:12:00	338998/338998	URF---	200	added ('OK%20(cached)')	application/eot		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.eot?	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900d41d.eot	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:12:00	123060/123060	URF---	200	added ('OK%20(cached)')	application/woff2		https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.woff2	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.woff2	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
13:12:01	164092/164092	---M--	200	added ('OK')	application/font-woff	etag:%2261fd2c82-280fc%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.woff	/home/vaso/websites/e-com-erce/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.woff	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
